symbol,n,value
B5,30,0.5992290778633522
B5,31,0.606048010052071
B5,32,0.6125326634905532
B5,33,0.6187094128880501
B5,34,0.6246018131729455
B5,35,0.6302309752087604
B5,36,0.635615882129748
B5,37,0.6407736570710025
B5,38,0.6457197908742072
B5,39,0.650468336649068
B5,40,0.6550320767422033
B5,41,0.659422666618757
B5,42,0.6636507593355829
B5,43,0.6677261136236015
B5,44,0.6716576880699043
B5,45,0.6754537234623639
B5,46,0.6791218150150679
B5,47,0.6826689759115956
B5,48,0.6861016933721518
B5,49,0.6894259782621196
B5,50,0.6926474091027397
B5,51,0.6957711712150083
B5,52,0.6988020916199618
B5,53,0.7017446702285604
B5,54,0.7046031077777692
B5,55,0.7073813309070751
B5,56,0.7100830147139929
B5,57,0.7127116030836096
B5,58,0.7152703270460433
B5,59,0.7177622213847048
B5,60,0.7201901396885299
B5,61,0.7225567680174634
B5,62,0.7248646373299112
B5,63,0.727116134801971
B5,64,0.7293135141542925
B5,65,0.7314589050865198
B5,66,0.7335543219099165
B5,67,0.7356016714571868
B5,68,0.7376027603396553
B5,69,0.7395593016149635
B5,70,0.741472920920583
B5,71,0.743345162123143
B5,72,0.7451774925283196
B5,73,0.7469713076905673
B5,74,0.7487279358591457
B5,75,0.7504486420918326
B5,76,0.7521346320659079
B5,77,0.7537870556119424
B5,78,0.7554070099939696
B5,79,0.7569955429574005
B5,80,0.7585536555639145
B5,81,0.7600823048302969
B5,82,0.7615824061875466
B5,83,0.7630548357743338
B5,84,0.7645004325774929
B5,85,0.7659200004321777
B5,86,0.767314309891757
B5,87,0.7686840999777101
B5,88,0.7700300798184212
B5,89,0.7713529301849671
B5,90,0.772653304931918
B5,91,0.773931832349308
B5,92,0.7751891164329321
B5,93,0.7764257380780458
B5,94,0.7776422562025133
B5,95,0.7788392088035458
B5,96,0.7800171139535378
B5,97,0.7811764707380461
B5,98,0.7823177601409391
B5,99,0.7834414458789882
B5,100,0.78454797519074
B5,101,0.7856377795809811
B5,102,0.7867112755251805
B5,103,0.7877688651352955
B5,104,0.7888109367902538
B5,105,0.7898378657327213
B5,106,0.7908500146344732
B5,107,0.7918477341327683
B5,108,0.7928313633381068
B5,109,0.793801230317191
B5,110,0.7947576525504747
B5,111,0.7957009373671009
B5,112,0.7966313823585198
B5,113,0.7975492757710406
B5,114,0.7984548968797834
B5,115,0.7993485163443381
B5,116,0.8002303965470374
B5,117,0.8011007919159048
B5,118,0.8019599492313898
B5,119,0.8028081079193781
B5,120,0.8036455003306644
B5,121,0.8044723520071331
B5,122,0.8052888819362305
B5,123,0.8060953027933362
B5,124,0.8068918211741828
B5,125,0.8076786378159597
B5,126,0.8084559478093966
B5,127,0.8092239408008126
B5,128,0.8099828011863407
B5,129,0.8107327082967898
B5,130,0.8114738365754715
B5,131,0.8122063557474943
B5,132,0.8129304309832062
B5,133,0.8136462230533574
B5,134,0.8143538884791667
B5,135,0.8150535796751301
B5,136,0.8157454450868228
B5,137,0.8164296293223245
B5,138,0.8171062732791883
B5,139,0.8177755142656326
B5,140,0.8184374861172989
B5,141,0.8190923193092071
B5,142,0.8197401410636014
B5,143,0.8203810754531966
B5,144,0.821015243500808
B5,145,0.8216427632751016
B5,146,0.8222637499825407
B5,147,0.8228783160556301
B5,148,0.823486571238827
B5,149,0.8240886226699978
B5,150,0.8246845749595494
B5,151,0.8252745302669402
B5,152,0.8258585883734302
B5,153,0.8264368467529488
B5,154,0.8270094006405153
B5,155,0.8275763430973765
B5,156,0.828137765074864
B5,157,0.8286937554750509
B5,158,0.8292444012099175
B5,159,0.8297897872583615
B5,160,0.8303299967208186
B5,161,0.8308651108723484
B5,162,0.8313952092141882
B5,163,0.8319203695225785
B5,164,0.8324406678973111
B5,165,0.8329561788070181
B5,166,0.8334669751348169
B5,167,0.8339731282204361
B5,168,0.8344747079026603
B5,169,0.8349717825595792
B5,170,0.8354644191472779
B5,171,0.835952683237821
B5,172,0.8364366390560523
B5,173,0.8369163495143428
B5,174,0.8373918762476213
B5,175,0.8378632796458203
B5,176,0.8383306188863949
B5,177,0.8387939519655996
B5,178,0.8392533357278844
B5,179,0.8397088258961006
B5,180,0.8401604770990716
B5,181,0.8406083428990774
B5,182,0.8410524758190061
B5,183,0.8414929273675247
B5,184,0.8419297480645247
B5,185,0.842362987465099
B5,186,0.8427926941832357
B5,187,0.8432189159147063
B5,188,0.8436416994591387
B5,189,0.844061090741529
B5,190,0.8444771348332387
B5,191,0.8448898759721769
B5,192,0.8452993575825998
B5,193,0.8457056222941326
B5,194,0.8461087119603663
B5,195,0.8465086676771828
B5,196,0.8469055297998822
B5,197,0.8472993379604108
B5,198,0.8476901310842982
B5,199,0.8480779474059073
B5,200,0.8484628244851884
B6,2,2.6063153857701256
B6,3,2.2759810509810707
B6,4,2.0877493551184325
B6,5,1.963627921182212
B6,6,1.8741741322666572
B6,7,1.8058342312416655
B6,8,1.7514438133406203
B6,9,1.7068274159857983
B6,10,1.6693697076500271
B6,11,1.6373395356074916
B6,12,1.6095399072609489
B6,13,1.5851134217816165
B6,14,1.5634277547986464
B6,15,1.5440050169672244
B6,16,1.5264764296945303
B6,17,1.5105522573368593
B6,18,1.496001279592082
B6,19,1.4826364231386548
B6,20,1.4703044820291766
B6,21,1.4588786196831407
B6,22,1.448252804773215
B6,23,1.4383376179751854
B6,24,1.4290570475507165
B6,25,1.4203460095113543
B6,26,1.4121484063695295
B6,27,1.4044155914758756
B6,28,1.397105142450871
B6,29,1.3901798727718395
B6,30,1.3836070287219937
B6,31,1.3773576319670995
B6,32,1.3714059375400498
B6,33,1.36572898402642
B6,34,1.3603062179673207
B6,35,1.3551191784259564
B6,36,1.3501512306482917
B6,37,1.34538734003376
B6,38,1.3408138793972673
B6,39,1.3364184638773648
B6,40,1.3321898089215687
B6,41,1.3281176076305
B6,42,1.3241924244161112
B6,43,1.3204056024700972
B6,44,1.3167491829705187
B6,45,1.313215834306558
B6,46,1.3097987898851198
B6,47,1.3064917933154212
B6,48,1.3032890499591157
B6,49,1.3001851839898535
B6,50,1.2971752002367256
B6,51,1.2942544501941018
B6,52,1.2914186016705385
B6,53,1.2886636116247001
B6,54,1.2859857018005898
B6,55,1.2833813368266491
B6,56,1.2808472044903354
B6,57,1.2783801979362734
B6,58,1.2759773995710706
B6,59,1.2736360664839146
B6,60,1.2713536172173843
B6,61,1.2691276197431374
B6,62,1.2669557805146046
B6,63,1.2648359344849738
B6,64,1.262766035990524
B6,65,1.2607441504131378
B6,66,1.2587684465436193
B6,67,1.2568371895774741
B6,68,1.254948734682392
B6,69,1.2531015210826184
B6,70,1.2512940666122363
B6,71,1.2495249626938858
B6,72,1.2477928697039657
B6,73,1.2460965126901455
B6,74,1.2444346774093498
B6,75,1.2428062066588683
B6,76,1.241209996874695
B6,77,1.2396449949747972
B6,78,1.238110195426672
B6,79,1.236604637520465
B6,80,1.2351274028307777
B6,81,1.2336776128523028
B6,82,1.2322544267949038
B6,83,1.2308570395257783
B6,84,1.2294846796475674
B6,85,1.2281366077012326
B6,86,1.226812114484873
B6,87,1.225510519479402
B6,88,1.224231169373236
B6,89,1.2229734366788532
B6,90,1.2217367184341021
B6,91,1.2205204349828596
B6,92,1.2193240288286502
B6,93,1.2181469635567783
B6,94,1.2169887228195635
B6,95,1.2158488093810602
B6,96,1.2147267442163057
B6,97,1.2136220656624617
B6,98,1.2125343286173118
B6,99,1.2114631037831687
B6,100,1.2104079769517873
B6,101,1.2093685483292287
B6,102,1.2083444318966623
B6,103,1.2073352548059484
B6,104,1.206340656806994
B6,105,1.2053602897054743
B6,106,1.2043938168488448
B6,107,1.203440912638464
B6,108,1.2025012620675752
B6,109,1.2015745602815997
B6,110,1.2006605121614196
B6,111,1.199758831927066
B6,112,1.1988692427606538
B6,113,1.1979914764483972
B6,114,1.197125273039418
B6,115,1.1962703805211161
B6,116,1.1954265545102962
B6,117,1.1945935579581333
B6,118,1.193771160869879
B6,119,1.1929591400369777
B6,120,1.192157278781457
B6,121,1.191365366712399
B6,122,1.190583199493017
B6,123,1.1898105786187505
B6,124,1.189047311204352
B6,125,1.1882932097813075
B6,126,1.1875480921034198
B6,127,1.186811780961555
B6,128,1.18608410400546
B6,129,1.1853648935741516
B6,130,1.184653986532667
B6,131,1.1839512241166363
B6,132,1.1832564517821225
B6,133,1.1825695190630803
B6,134,1.1818902794333979
B6,135,1.1812185901756085
B6,136,1.1805543122541349
B6,137,1.1798973101943881
B6,138,1.179247451965898
B6,139,1.1786046088707531
B6,140,1.177968655436075
B6,141,1.1773394693108932
B6,142,1.1767169311667602
B6,143,1.1761009246025995
B6,144,1.1754913360528394
B6,145,1.1748880546991045
B6,146,1.1742909723853947
B6,147,1.1736999835366673
B6,148,1.17311498507951
B6,149,1.1725358763669547
B6,150,1.1719625591053893
B6,151,1.1713949372838621
B6,152,1.170832917106876
B6,153,1.1702764069288785
B6,154,1.1697253171909905
B6,155,1.1691795603607882
B6,156,1.1686390508732132
B6,157,1.168103705074464
B6,158,1.1675734411672307
B6,159,1.1670481791579126
B6,160,1.1665278408060529
B6,161,1.1660123495751673
B6,162,1.1655016305849708
B6,163,1.164995610566156
B6,164,1.1644942178153685
B6,165,1.1639973821532505
B6,166,1.1635050348820781
B6,167,1.1630171087467247
B6,168,1.1625335378952575
B6,169,1.162054257841591
B6,170,1.1615792054295904
B6,171,1.1611083187977977
B6,172,1.1606415373452537
B6,173,1.160178801699245
B6,174,1.1597200536827346
B6,175,1.1592652362842386
B6,176,1.1588142936275885
B6,177,1.1583671709428518
B6,178,1.157923814539025
B6,179,1.1574841717759088
B6,180,1.1570481910384882
B6,181,1.1566158217113591
B6,182,1.1561870141534447
B6,183,1.1557617196745888
B6,184,1.1553398905118535
B6,185,1.1549214798072032
B6,186,1.154506441585434
B6,187,1.1540947307328533
B6,188,1.1536863029767164
B6,189,1.1532811148651831
B6,190,1.1528791237477436
B6,191,1.1524802877564087
B6,192,1.1520845657872452
B6,193,1.151691917482642
B6,194,1.1513023032139638
B6,195,1.150915684064446
B6,196,1.1505320218132302
B6,197,1.150151278919278
B6,198,1.1497734185055524
B6,199,1.1493984043448082
B6,200,1.1490262008439134
D1,2,0.0
D1,3,0.0
D1,4,0.0
D1,5,0.0
D1,6,0.0
D1,7,0.20474074456321167
D1,8,0.3877061429782809
D1,9,0.5465235010663334
D1,10,0.6863534414623556
D1,11,0.8109288425517178
D1,12,0.9230202565546839
D1,13,1.0247317483589562
D1,14,1.1176938218026748
D1,15,1.2031926011982161
D1,16,1.282258518397632
D1,17,1.3557286104157633
D1,18,1.4242911983441937
D1,19,1.4885185371958602
D1,20,1.5488910830207785
D1,21,1.6058158082347158
D1,22,1.6596402185923238
D1,23,1.7106632173292784
D1,24,1.7591436235106643
D1,25,1.8053069223626474
D1,26,1.8493506665691006
D1,27,1.8914488378492589
D1,28,1.9317553971329882
D1,29,1.9704071976847497
D1,30,2.007526392010486
D1,31,2.0432224339857052
D1,32,2.0775937546383605
D1,33,2.110729172948414
D1,34,2.1427090900954786
D1,35,2.1736065054748814
D1,36,2.203487885462308
D1,37,2.232413909405085
D1,38,2.260440113129983
D1,39,2.287617446227331
D1,40,2.3139927565233678
D1,41,2.339609212804486
D1,42,2.364506674944389
D1,43,2.388722019039778
D1,44,2.4122894239196047
D1,45,2.4352406243807145
D1,46,2.457605135622712
D1,47,2.4794104527748417
D1,48,2.5006822286346435
D1,49,2.5214444324833427
D1,50,2.5417194922788893
D1,51,2.561528422291216
D1,52,2.5808909378957807
D1,53,2.5998255590451844
D1,54,2.6183497061455188
D1,55,2.6364797751171287
D1,56,2.654231228185684
D1,57,2.671618654221076
D1,58,2.6886558345171996
D1,59,2.7053557996670534
D1,60,2.721730885268869
D1,61,2.7377927758607057
D1,62,2.7535525518963704
D1,63,2.7690207296029805
D1,64,2.7842072980332104
D1,65,2.799121753379512
D1,66,2.8137731311249015
D1,67,2.8281700321787997
D1,68,2.842320654114989
D1,69,2.856232812969238
D1,70,2.8699139669345457
D1,71,2.883371237038471
D1,72,2.896611429558293
D1,73,2.909641048926096
D1,74,2.92246632011107
D1,75,2.9350932017525855
D1,76,2.947527401427734
D1,77,2.9597743893882242
D1,78,2.971839411375929
D1,79,2.983727500614878
D1,80,2.9954434888941366
D1,81,3.0069920172003295
D1,82,3.0183775454012403
D1,83,3.0296043614665473
D1,84,3.040676588829538
D1,85,3.051598199482244
D1,86,3.062373014042219
D1,87,3.073004742368913
D1,88,3.083496846776372
D1,89,3.093852833345468
D1,90,3.104075971170482
D1,91,3.1141694441015813
D1,92,3.124136324285045
D1,93,3.133979578521853
D1,94,3.1437020722400026
D1,95,3.153306576332682
D1,96,3.1627957670651057
D1,97,3.1721722343691354
D1,98,3.1814384834693055
D1,99,3.190596937446216
D1,100,3.19964994357383
D1,101,3.208599774413215
D1,102,3.217448631427333
D1,103,3.226198647358195
D1,104,3.2348518909406767
D1,105,3.2434103666310694
D1,106,3.2518760190171108
D1,107,3.260250734726939
D1,108,3.26853634461093
D1,109,3.2767346259972623
D1,110,3.28484730466466
D1,111,3.2928760568179665
D1,112,3.300822510930801
D1,113,3.3086882495542875
D1,114,3.3164748109214774
D1,115,3.3241836906902806
D1,116,3.331816343397705
D1,117,3.339374183965548
D1,118,3.34685858909274
D1,119,3.3542708986230227
D1,120,3.361612416820215
D1,121,3.3688844136277654
D1,122,3.376088125771396
D1,123,3.383224816686542
D1,124,3.3902954841333677
D1,125,3.3973014480133275
D1,126,3.40424376465711
D1,127,3.411123521049401
D1,128,3.417941777170295
D1,129,3.4246995668825257
D1,130,3.4313978986507707
D1,131,3.4380377564669233
D1,132,3.444620100647771
D1,133,3.451145868469246
D1,134,3.457615974952292
D1,135,3.46403131356174
D1,136,3.470392756891744
D1,137,3.476701157210891
D1,138,3.482957347203077
D1,139,3.489162140419427
D1,140,3.4953163319952374
D1,141,3.501420699105252
D1,142,3.507476001519279
D1,143,3.5134829821116105
D1,144,3.519442367350422
D1,145,3.5253548677775677
D1,146,3.531221178458225
D1,147,3.5370419794266796
D1,148,3.542817936149204
D1,149,3.548549699781857
D1,150,3.554237907797918
D1,151,3.559883184213181
D1,152,3.565486139997386
D1,153,3.5710473734338377
D1,154,3.5765674704562507
D1,155,3.5820470049919844
D1,156,3.5874865392750905
D1,157,3.59288662416983
D1,158,3.5982477994576927
D1,159,3.603570594144392
D1,160,3.6088555267272944
D1,161,3.614103105481429
D1,162,3.6193138287139663
D1,163,3.624488185024913
D1,164,3.6296266535552033
D1,165,3.6347297042670945
D1,166,3.639797798012359
D1,167,3.6448313869929687
D1,168,3.6498309148385855
D1,169,3.654796816844697
D1,170,3.659729520175886
D1,171,3.6646294440719007
D1,172,3.6694970000269587
D1,173,3.674332592003282
D1,174,3.679136616582299
D1,175,3.683909463154124
D1,176,3.688651514100777
D1,177,3.693363144937524
D1,178,3.698044724494332
D1,179,3.702696615063748
D1,180,3.707319172548727
D1,181,3.711912746621122
D1,182,3.716477680858208
D1,183,3.7210143126768536
D1,184,3.725522974274243
D1,185,3.7300039915644727
D1,186,3.7344576851095685
D1,187,3.7388843702930115
D1,188,3.743284356379206
D1,189,3.7476579482419585
D1,190,3.7520054454104694
D1,191,3.756327142433128
D1,192,3.7606233290023594
D1,193,3.7648942900465916
D1,194,3.7691403058430732
D1,195,3.773361652113241
D1,196,3.7775586001224095
D1,197,3.781731416759084
D1,198,3.7858803646564656
D1,199,3.7900057022592657
D1,200,3.7941076848425213
D2,2,3.6858865664347413
D2,3,4.357672762789698
D2,4,4.698175354178726
D2,5,4.918174769722264
D2,6,5.0785317796286655
D2,7,5.203972757864408
D2,8,5.306695081202832
D2,9,5.393529147770618
D2,10,5.468657481878342
D2,11,5.534816565080286
D2,12,5.593890302932971
D2,13,5.647228959837557
D2,14,5.695832394597234
D2,15,5.740461178565937
D2,16,5.781707053821523
D2,17,5.820039313115005
D2,18,5.855836317530699
D2,19,5.889407509219444
D2,20,5.921009156172509
D2,21,5.950855851450532
D2,22,5.979129068133346
D2,23,6.005983629240741
D2,24,6.031552673392054
D2,25,6.055951516651587
D2,26,6.07928069247605
D2,27,6.101628370176935
D2,28,6.123072299359933
D2,29,6.143681386505632
D2,30,6.1635169846755655
D2,31,6.18263395656708
D2,32,6.2010815570772735
D2,33,6.2189041709321415
D2,34,6.23614193297847
D2,35,6.252831252940938
D2,36,6.269005261563669
D2,37,6.284694192087816
D2,38,6.299925707810845
D2,39,6.314725184687733
D2,40,6.329115956176723
D2,41,6.343119526209396
D2,42,6.356755755133298
D2,43,6.370043022645594
D2,44,6.382998371050334
D2,45,6.395637631613074
D2,46,6.407975536379309
D2,47,6.420025817343099
D2,48,6.4318012947485705
D2,49,6.443313955833496
D2,50,6.454575025280527
D2,51,6.465595028369334
D2,52,6.476383847743696
D2,53,6.486950774542999
D2,54,6.497304552135294
D2,55,6.507453427376587
D2,56,6.517405174333642
D2,57,6.527167137947009
D2,58,6.536746262873407
D2,59,6.546149122845856
D2,60,6.555381943688646
D2,61,6.564450631358586
D2,62,6.5733607908787155
D2,63,6.582117746924824
D2,64,6.590726562284717
D2,65,6.599192054595213
D2,66,6.607518811206055
D2,67,6.615711206394581
D2,68,6.623773410152468
D2,69,6.631709403386261
D2,70,6.639522988463373
D2,71,6.647217800260908
D2,72,6.654797313179158
D2,73,6.662264855563617
D2,74,6.66962361272507
D2,75,6.676876637443921
D2,76,6.684026856719605
D2,77,6.691077078561166
D2,78,6.698029998328482
D2,79,6.704888204634319
D2,80,6.711654184990919
D2,81,6.718330330831756
D2,82,6.724918942488616
D2,83,6.731422233712306
D2,84,6.7378423372011955
D2,85,6.744181303607403
D2,86,6.750441112839399
D2,87,6.756623644135321
D2,88,6.762730822908324
D2,89,6.7687643389047665
D2,90,6.774725935881037
D2,91,6.780617268274742
D2,92,6.786439935602873
D2,93,6.792195483598022
D2,94,6.797885407316564
D2,95,6.803511150993819
D2,96,6.809074114468348
D2,97,6.814575650879439
D2,98,6.820017070715693
D2,99,6.825399644628568
D2,100,6.830724602192845
D2,101,6.83599313564864
D2,102,6.841206400876258
D2,103,6.846365519377354
D2,104,6.8514715777021795
D2,105,6.856525631657009
D2,106,6.861528705637834
D2,107,6.866481794283437
D2,108,6.87138586368448
D2,109,6.876241852357561
D2,110,6.881050672349757
D2,111,6.885813210196638
D2,112,6.890530327877346
D2,113,6.895202863675066
D2,114,6.899831633120824
D2,115,6.904417429683497
D2,116,6.9089610256399485
D2,117,6.913463172790932
D2,118,6.917924603192352
D2,119,6.922346029819122
D2,120,6.9267281472335185
D2,121,6.931071632186044
D2,122,6.935377144294236
D2,123,6.939645267821636
D2,124,6.943876805697869
D2,125,6.94807219326949
D2,126,6.952232085514973
D2,127,6.956357064261633
D2,128,6.960447697227554
D2,129,6.964504538462194
D2,130,6.9685281289020065
D2,131,6.972518996669774
D2,132,6.9764776574534295
D2,133,6.980404615002585
D2,134,6.984300361429735
D2,135,6.988165377556802
D2,136,6.992000133235312
D2,137,6.995805087768946
D2,138,6.999580690104026
D2,139,7.003327379274296
D2,140,7.007045584547544
D2,141,7.0107357258022045
D2,142,7.014398213773333
D2,143,7.018033450315767
D2,144,7.021641828659558
D2,145,7.025223733648454
D2,146,7.0287795419830985
D2,147,7.032309622443692
D2,148,7.035814336072219
D2,149,7.03929403653739
D2,150,7.042749070108448
D2,151,7.046179776010549
D2,152,7.049586486574279
D2,153,7.0529695274179955
D2,154,7.056329217634763
D2,155,7.059665869955465
D2,156,7.062979790925279
D2,157,7.066271281053611
D2,158,7.069540634985022
D2,159,7.072788141635298
D2,160,7.076014084352787
D2,161,7.079218741047396
D2,162,7.082402384337863
D2,163,7.085565281680126
D2,164,7.088707695495977
D2,165,7.091829883257681
D2,166,7.094932097773403
D2,167,7.0980145870692155
D2,168,7.101077594643767
D2,169,7.1041213595521535
D2,170,7.107146116514879
D2,171,7.110152096014577
D2,172,7.113139524410429
D2,173,7.1161086240095575
D2,174,7.119059613192322
D2,175,7.121992706491157
D2,176,7.124908114667835
D2,177,7.127806044824978
D2,178,7.130686700470131
D2,179,7.1335502816063405
D2,180,7.136396984815942
D2,181,7.139227003327079
D2,182,7.142040527095805
D2,183,7.144837743084381
D2,184,7.147618834527055
D2,185,7.150383982194221
D2,186,7.153133363656558
D2,187,7.155867153301315
D2,188,7.15858552345742
D2,189,7.161288642846539
D2,190,7.163976677711771
D2,191,7.166649791623777
D2,192,7.169308145521341
D2,193,7.171951897780362
D2,194,7.174581204257718
D2,195,7.177196218348444
D2,196,7.179797091034569
D2,197,7.18238397095043
D2,198,7.184957004402065
D2,199,7.187516335437588
D2,200,7.190062104962081
D3,2,0.0
D3,3,0.0
D3,4,0.0
D3,5,0.0
D3,6,0.0
D3,7,0.07570774250524348
D3,8,0.13617099593611282
D3,9,0.18401301583525242
D3,10,0.22302265585251946
D3,11,0.25558190266392256
D3,12,0.2832692724962761
D3,13,0.3071755944545872
D3,14,0.3280808751017722
D3,15,0.3465589268591337
D3,16,0.36304211997873836
D3,17,0.37786300361528125
D3,18,0.3912819370920122
D3,19,0.4035059521690606
D3,20,0.4147019460565249
D3,21,0.4250061086554081
D3,22,0.4345307879572633
D3,23,0.4433695752422966
D3,24,0.45160112946773
D3,25,0.4592920933379273
D3,26,0.4664993446717187
D3,27,0.4732717547004234
D3,28,0.47965157540839165
D3,29,0.4856755450079562
D3,30,0.49137577649837005
D3,31,0.4967804777949446
D3,32,0.5019145398052359
D3,33,0.5068000200750928
D3,34,0.5114565431930507
D3,35,0.5159016343066236
D3,36,0.5201509985843491
D3,37,0.5242187566020869
D3,38,0.5281176436643333
D3,39,0.5318591793835555
D3,40,0.5354538126133278
D3,41,0.5389110458540481
D3,42,0.5422395424748906
D3,43,0.5454472194815578
D3,44,0.5485413280732445
D3,45,0.5515285238425389
D3,46,0.5544149281465478
D3,47,0.5572061819466196
D3,48,0.5599074931598642
D3,49,0.5625236784450032
D3,50,0.5650592001668764
D3,51,0.5675181991897493
D3,52,0.569904524038035
D3,53,0.5722217568919882
D3,54,0.574473237347054
D3,55,0.5766620811267765
D3,56,0.5787912018528345
D3,57,0.58086332578713
D3,58,0.5828810074907591
D3,59,0.5848466432923262
D3,60,0.5867624842878437
D3,61,0.5886306466106783
D3,62,0.5904531222066852
D3,63,0.5922317879375801
D3,64,0.5939684139678381
D3,65,0.5956646714657221
D3,66,0.5973221397550145
D3,67,0.5989423121136223
D3,68,0.6005266025919096
D3,69,0.6020763507698452
D3,70,0.6035928268719366
D3,71,0.6050772362031284
D3,72,0.6065307239124852
D3,73,0.6079543777297948
D3,74,0.6093492326644544
D3,75,0.610716273741021
D3,76,0.6120564391638906
D3,77,0.6133706231450511
D3,78,0.6146596785254357
D3,79,0.6159244192126072
D3,80,0.6171656224193065
D3,81,0.6183840307995123
D3,82,0.619580354380644
D3,83,0.6207552723937713
D3,84,0.6219094347171858
D3,85,0.6230434644878953
D3,86,0.6241579580424399
D3,87,0.6252534931204623
D3,88,0.6263306009610305
D3,89,0.6273898255019831
D3,90,0.6284316661830789
D3,91,0.6294566087425415
D3,92,0.6304651197589144
D3,93,0.6314576478671428
D3,94,0.6324346244912233
D3,95,0.633396465153405
D3,96,0.6343435693885604
D3,97,0.6352763223460864
D3,98,0.6361950950505535
D3,99,0.6371002448535766
D3,100,0.6379921166401995
D3,101,0.6388710429865407
D3,102,0.639737344822827
D3,103,0.6405913318502661
D3,104,0.6414333034226862
D3,105,0.6422635484384895
D3,106,0.643082346163707
D3,107,0.6438899665587481
D3,108,0.6446866706604435
D3,109,0.6454727109794743
D3,110,0.6462483318427663
D3,111,0.6470137697373215
D3,112,0.6477692536287114
D3,113,0.6485150052737373
D3,114,0.6492512394937995
D3,115,0.6499781644762792
D3,116,0.6506959820201232
D3,117,0.6514048877923428
D3,118,0.6521050715631685
D3,119,0.6527967174371467
D3,120,0.6534800040669917
D3,121,0.654155104865127
D3,122,0.6548221881854639
D3,123,0.6554814289029642
D3,124,0.6561329517351666
D3,125,0.6567769450987302
D3,126,0.6574135476018215
D3,127,0.6580429050202199
D3,128,0.6586651590985129
D3,129,0.6592804476948704
D3,130,0.6598889048941089
D3,131,0.6604906611610457
D3,132,0.6610858434697968
D3,133,0.6616745754022628
D3,134,0.6622569772763197
D3,135,0.6628331662578073
D3,136,0.663403256470442
D3,137,0.6639673590793996
D3,138,0.6645255824128307
D3,139,0.665078032028623
D3,140,0.6656248108322367
D3,141,0.6661660191450351
D3,142,0.6667017547922162
D3,143,0.6672321131823555
D3,144,0.6677571873835528
D3,145,0.6682770681981516
D3,146,0.6687918442321183
D3,147,0.669301601964071
D3,148,0.6698064258178893
D3,149,0.6703063981968954
D3,150,0.6708015995882869
D3,151,0.6712921085918364
D3,152,0.6717780019841326
D3,153,0.6722593547733364
D3,154,0.6727362402499506
D3,155,0.6732087300390865
D3,156,0.6736768941473379
D3,157,0.6741408010119003
D3,158,0.6746005175431031
D3,159,0.6750561091709559
D3,160,0.675507639884525
D3,161,0.6759551722750415
D3,162,0.676398767573344
D3,163,0.6768384856887164
D3,164,0.6772743852455972
D3,165,0.6777065236265252
D3,166,0.678134956975726
D3,167,0.6785597402761144
D3,168,0.6789809273550076
D3,169,0.679398570920015
D3,170,0.6798127225886146
D3,171,0.6802234329184347
D3,172,0.680630751432739
D3,173,0.6810347266524435
D3,174,0.6814354061167287
D3,175,0.6818328364109285
D3,176,0.6822270631934029
D3,177,0.6826181312148183
D3,178,0.6830060843450032
D3,179,0.6833909655937359
D3,180,0.6837728171316706
D3,181,0.6841516803133683
D3,182,0.6845275956964068
D3,183,0.6849006030233804
D3,184,0.6852707413893208
D3,185,0.6856380490402533
D3,186,0.6860025635391198
D3,187,0.6863643217921693
D3,188,0.6867233598710505
D3,189,0.6870797133251005
D3,190,0.6874334170011087
D3,191,0.6877845051052378
D3,192,0.688133011221141
D3,193,0.6884789683221539
D3,194,0.6888224087874033
D3,195,0.6891633644148127
D3,196,0.6895018664349921
D3,197,0.6898379455214974
D3,198,0.6901716318088769
D3,199,0.6905029549008184
D3,200,0.6908319440517343
D4,2,3.2665319193390836
D4,3,2.57459128979756
D4,4,2.2820515612629837
D4,5,2.1144991447273154
D4,6,2.003829817101808
D4,7,1.9242922574947565
D4,8,1.8638290040638872
D4,9,1.8159869841647476
D4,10,1.7769773441474805
D4,11,1.7444180973360774
D4,12,1.716730727503724
D4,13,1.6928244055454127
D4,14,1.6719191248982277
D4,15,1.6534410731408662
D4,16,1.6369578800212616
D4,17,1.6221369963847188
D4,18,1.6087180629079878
D4,19,1.5964940478309395
D4,20,1.5852980539434751
D4,21,1.574993891344592
D4,22,1.5654692120427367
D4,23,1.5566304247577034
D4,24,1.54839887053227
D4,25,1.5407079066620728
D4,26,1.5335006553282813
D4,27,1.5267282452995765
D4,28,1.5203484245916083
D4,29,1.5143244549920438
D4,30,1.5086242235016298
D4,31,1.5032195222050553
D4,32,1.4980854601947642
D4,33,1.4931999799249072
D4,34,1.4885434568069493
D4,35,1.4840983656933764
D4,36,1.479849001415651
D4,37,1.475781243397913
D4,38,1.4718823563356667
D4,39,1.4681408206164446
D4,40,1.4645461873866723
D4,41,1.4610889541459517
D4,42,1.4577604575251093
D4,43,1.4545527805184422
D4,44,1.4514586719267555
D4,45,1.448471476157461
D4,46,1.4455850718534522
D4,47,1.4427938180533804
D4,48,1.4400925068401358
D4,49,1.4374763215549968
D4,50,1.4349407998331236
D4,51,1.4324818008102507
D4,52,1.430095475961965
D4,53,1.427778243108012
D4,54,1.425526762652946
D4,55,1.4233379188732234
D4,56,1.4212087981471655
D4,57,1.41913667421287
D4,58,1.417118992509241
D4,59,1.4151533567076737
D4,60,1.4132375157121562
D4,61,1.4113693533893217
D4,62,1.4095468777933147
